client_id,round_number,hierarchy,num_samples,set,bytes_written,bytes_read,local_computations
f2280_57,225,,167,train,26414840,26414840,1980452250
f3687_48,226,,173,train,26414840,26414840,1980452250
f0678_26,226,,306,train,26414840,26414840,3564814050
f1252_21,226,,206,train,26414840,26414840,2376542700
f3641_13,226,,150,train,26414840,26414840,1716391950
f1262_42,226,,271,train,26414840,26414840,3168723600
f1039_40,226,,330,train,26414840,26414840,3828874350
f3170_08,226,,177,train,26414840,26414840,1980452250
f3549_47,226,,152,train,26414840,26414840,1716391950
f0879_35,226,,194,train,26414840,26414840,2244512550
f3147_41,226,,181,train,26414840,26414840,2112482400
f1428_25,226,,320,train,26414840,26414840,3696844200
f1563_24,226,,146,train,26414840,26414840,1716391950
f2566_51,226,,178,train,26414840,26414840,2112482400
f3290_01,226,,182,train,26414840,26414840,2112482400
f1775_42,226,,177,train,26414840,26414840,1980452250
f0070_14,226,,396,train,26414840,26414840,4621055250
f0634_01,226,,342,train,26414840,26414840,3960904500
f3519_18,226,,144,train,26414840,26414840,1584361800
f2437_50,226,,166,train,26414840,26414840,1848422100
f4038_15,226,,166,train,26414840,26414840,1848422100
f3250_14,226,,178,train,26414840,26414840,2112482400
f1031_37,226,,365,train,26414840,26414840,4224964800
f2405_90,226,,170,train,26414840,26414840,1980452250
f0700_20,226,,373,train,26414840,26414840,4356994950
f0850_30,226,,329,train,26414840,26414840,3828874350
f0727_27,226,,334,train,26414840,26414840,3960904500
f1191_18,226,,345,train,26414840,26414840,4092934650
f3463_16,226,,171,train,26414840,26414840,1980452250
f2372_55,226,,163,train,26414840,26414840,1848422100
f3571_20,226,,154,train,26414840,26414840,1716391950
f3133_33,226,,182,train,26414840,26414840,2112482400
f0475_47,226,,272,train,26414840,26414840,3168723600
f2455_72,226,,173,train,26414840,26414840,1980452250
f0577_19,226,,367,train,26414840,26414840,4356994950
f0204_21,226,,355,train,26414840,26414840,4092934650
f0718_13,227,,336,train,26414840,26414840,3960904500
f1881_37,227,,140,train,26414840,26414840,1584361800
f1024_46,227,,365,train,26414840,26414840,4224964800
f1216_32,227,,319,train,26414840,26414840,3696844200
f2340_80,227,,179,train,26414840,26414840,2112482400
f0979_22,227,,239,train,26414840,26414840,2772633150
f1030_04,227,,197,train,26414840,26414840,2244512550
f2350_98,227,,168,train,26414840,26414840,1980452250
f0570_31,227,,369,train,26414840,26414840,4356994950
f1563_24,227,,146,train,26414840,26414840,1716391950
f3549_47,227,,152,train,26414840,26414840,1716391950
f1031_37,227,,365,train,26414840,26414840,4224964800
f1322_16,227,,164,train,26414840,26414840,1848422100
f2102_52,227,,165,train,26414840,26414840,1848422100
f1589_38,227,,166,train,26414840,26414840,1848422100
f1883_03,227,,163,train,26414840,26414840,1848422100
f0380_37,227,,345,train,26414840,26414840,4092934650
f2252_75,227,,162,train,26414840,26414840,1848422100
f2378_69,227,,166,train,26414840,26414840,1848422100
f2372_55,227,,163,train,26414840,26414840,1848422100
f1121_47,227,,238,train,26414840,26414840,2772633150
f2294_71,227,,171,train,26414840,26414840,1980452250
f0262_15,227,,378,train,26414840,26414840,4489025100
f1989_45,227,,124,train,26414840,26414840,1452331650
f1874_36,227,,133,train,26414840,26414840,1452331650
f3868_35,227,,173,train,26414840,26414840,1980452250
f3519_18,227,,144,train,26414840,26414840,1584361800
f3496_38,227,,164,train,26414840,26414840,1848422100
f0700_20,227,,373,train,26414840,26414840,4356994950
f0056_01,227,,344,train,26414840,26414840,3960904500
f4042_33,227,,167,train,26414840,26414840,1980452250
f1262_42,227,,271,train,26414840,26414840,3168723600
f3258_46,227,,178,train,26414840,26414840,2112482400
f3463_16,227,,171,train,26414840,26414840,1980452250
f0628_05,227,,231,train,26414840,26414840,2640603000
f1656_24,228,,164,train,26414840,26414840,1848422100
f2014_07,228,,165,train,26414840,26414840,1848422100
f0081_26,228,,341,train,26414840,26414840,3960904500
f0850_30,228,,329,train,26414840,26414840,3828874350
f1296_02,228,,228,train,26414840,26414840,2640603000
f3345_12,228,,181,train,26414840,26414840,2112482400
f2471_82,228,,163,train,26414840,26414840,1848422100
f1760_27,228,,159,train,26414840,26414840,1848422100
f4022_12,228,,135,train,26414840,26414840,1584361800
f0479_35,228,,366,train,26414840,26414840,4224964800
f0345_23,228,,257,train,26414840,26414840,3036693450
f3732_30,228,,179,train,26414840,26414840,2112482400
f1230_10,228,,269,train,26414840,26414840,3168723600
f0727_27,228,,334,train,26414840,26414840,3960904500
f2405_90,228,,170,train,26414840,26414840,1980452250
f1563_24,228,,146,train,26414840,26414840,1716391950
f1351_29,228,,274,train,26414840,26414840,3168723600
f0056_01,228,,344,train,26414840,26414840,3960904500
f0986_02,228,,181,train,26414840,26414840,2112482400
f1528_18,228,,176,train,26414840,26414840,1980452250
f0236_17,228,,297,train,26414840,26414840,3432783900
f3147_41,228,,181,train,26414840,26414840,2112482400
f0488_39,228,,386,train,26414840,26414840,4489025100
f1535_20,228,,156,train,26414840,26414840,1848422100
f0276_07,228,,357,train,26414840,26414840,4224964800
f3463_16,228,,171,train,26414840,26414840,1980452250
f0938_10,228,,399,train,26414840,26414840,4621055250
f1438_26,228,,114,train,26414840,26414840,1320301500
f3133_33,228,,182,train,26414840,26414840,2112482400
f0634_01,228,,342,train,26414840,26414840,3960904500
f4079_43,228,,152,train,26414840,26414840,1716391950
f1997_00,228,,123,train,26414840,26414840,1452331650
f2101_62,228,,149,train,26414840,26414840,1716391950
f1221_17,228,,138,train,26414840,26414840,1584361800
f1317_00,228,,237,train,26414840,26414840,2772633150
f3496_38,229,,164,train,26414840,26414840,1848422100
f1828_25,229,,119,train,26414840,26414840,1320301500
f1922_38,229,,153,train,26414840,26414840,1716391950
f1656_24,229,,164,train,26414840,26414840,1848422100
f3133_33,229,,182,train,26414840,26414840,2112482400
f1760_27,229,,159,train,26414840,26414840,1848422100
f1989_45,229,,124,train,26414840,26414840,1452331650
f0092_16,229,,383,train,26414840,26414840,4489025100
f0085_01,229,,370,train,26414840,26414840,4356994950
f0901_39,229,,364,train,26414840,26414840,4224964800
f1030_04,229,,197,train,26414840,26414840,2244512550
f0267_24,229,,393,train,26414840,26414840,4621055250
f1351_29,229,,274,train,26414840,26414840,3168723600
f0256_08,229,,423,train,26414840,26414840,5017145700
f1528_18,229,,176,train,26414840,26414840,1980452250
f0153_35,229,,345,train,26414840,26414840,4092934650
f1563_24,229,,146,train,26414840,26414840,1716391950
f3170_08,229,,177,train,26414840,26414840,1980452250
f0070_14,229,,396,train,26414840,26414840,4621055250
f3698_01,229,,166,train,26414840,26414840,1848422100
f2102_52,229,,165,train,26414840,26414840,1848422100
f1218_35,229,,273,train,26414840,26414840,3168723600
f1736_04,229,,150,train,26414840,26414840,1716391950
f0473_21,229,,415,train,26414840,26414840,4885115550
f3966_01,229,,175,train,26414840,26414840,1980452250
f0081_26,229,,341,train,26414840,26414840,3960904500
f2294_71,229,,171,train,26414840,26414840,1980452250
f2372_55,229,,163,train,26414840,26414840,1848422100
f0979_22,229,,239,train,26414840,26414840,2772633150
f1498_08,229,,234,train,26414840,26414840,2772633150
f0570_31,229,,369,train,26414840,26414840,4356994950
f3412_27,229,,166,train,26414840,26414840,1848422100
f1773_18,229,,158,train,26414840,26414840,1848422100
f3868_35,229,,173,train,26414840,26414840,1980452250
f3623_42,229,,159,train,26414840,26414840,1848422100
f1989_45,230,,124,train,26414840,26414840,1452331650
f0479_35,230,,366,train,26414840,26414840,4224964800
f3855_47,230,,161,train,26414840,26414840,1848422100
f3549_47,230,,152,train,26414840,26414840,1716391950
f3408_47,230,,173,train,26414840,26414840,1980452250
f2454_73,230,,177,train,26414840,26414840,1980452250
f3853_22,230,,173,train,26414840,26414840,1980452250
f3412_27,230,,166,train,26414840,26414840,1848422100
f0689_06,230,,270,train,26414840,26414840,3168723600
f2372_55,230,,163,train,26414840,26414840,1848422100
f0262_15,230,,378,train,26414840,26414840,4489025100
f0566_02,230,,298,train,26414840,26414840,3432783900
f3316_22,230,,167,train,26414840,26414840,1980452250
f0358_32,230,,357,train,26414840,26414840,4224964800
f3147_41,230,,181,train,26414840,26414840,2112482400
f3732_30,230,,179,train,26414840,26414840,2112482400
f0577_19,230,,367,train,26414840,26414840,4356994950
f1218_35,230,,273,train,26414840,26414840,3168723600
f4079_43,230,,152,train,26414840,26414840,1716391950
f0879_35,230,,194,train,26414840,26414840,2244512550
f2339_76,230,,176,train,26414840,26414840,1980452250
f0660_10,230,,397,train,26414840,26414840,4621055250
f1262_42,230,,271,train,26414840,26414840,3168723600
f3786_04,230,,171,train,26414840,26414840,1980452250
f0814_03,230,,382,train,26414840,26414840,4489025100
f1258_19,230,,214,train,26414840,26414840,2508572850
f1216_32,230,,319,train,26414840,26414840,3696844200
f0719_05,230,,283,train,26414840,26414840,3300753750
f1879_44,230,,147,train,26414840,26414840,1716391950
f3175_03,230,,148,train,26414840,26414840,1716391950
f3212_36,230,,181,train,26414840,26414840,2112482400
f1913_37,230,,144,train,26414840,26414840,1584361800
f1317_00,230,,237,train,26414840,26414840,2772633150
f3866_43,230,,148,train,26414840,26414840,1716391950
f3966_01,230,,175,train,26414840,26414840,1980452250
f0634_01,231,,342,train,26414840,26414840,3960904500
f1351_29,231,,274,train,26414840,26414840,3168723600
f2117_54,231,,151,train,26414840,26414840,1716391950
f3250_14,231,,178,train,26414840,26414840,2112482400
f3175_03,231,,148,train,26414840,26414840,1716391950
f3614_06,231,,176,train,26414840,26414840,1980452250
f1296_02,231,,228,train,26414840,26414840,2640603000
f3641_13,231,,150,train,26414840,26414840,1716391950
f1121_47,231,,238,train,26414840,26414840,2772633150
f3853_22,231,,173,train,26414840,26414840,1980452250
f2350_98,231,,168,train,26414840,26414840,1980452250
f1090_13,231,,230,train,26414840,26414840,2640603000
f1760_27,231,,159,train,26414840,26414840,1848422100
f3866_43,231,,148,train,26414840,26414840,1716391950
f0745_35,231,,401,train,26414840,26414840,4753085400
f2437_50,231,,166,train,26414840,26414840,1848422100
f0678_26,231,,306,train,26414840,26414840,3564814050
f2441_83,231,,147,train,26414840,26414840,1716391950
f2550_79,231,,163,train,26414840,26414840,1848422100
f1867_44,231,,111,train,26414840,26414840,1188271350
f0700_20,231,,373,train,26414840,26414840,4356994950
f3212_36,231,,181,train,26414840,26414840,2112482400
f0488_39,231,,386,train,26414840,26414840,4489025100
f0071_21,231,,301,train,26414840,26414840,3564814050
f0513_18,231,,361,train,26414840,26414840,4224964800
f3659_25,231,,162,train,26414840,26414840,1848422100
f1428_25,231,,320,train,26414840,26414840,3696844200
f3147_41,231,,181,train,26414840,26414840,2112482400
f4042_33,231,,167,train,26414840,26414840,1980452250
f0056_01,231,,344,train,26414840,26414840,3960904500
f0081_26,231,,341,train,26414840,26414840,3960904500
f3855_47,231,,161,train,26414840,26414840,1848422100
f0718_13,231,,336,train,26414840,26414840,3960904500
f1773_18,231,,158,train,26414840,26414840,1848422100
f2217_71,231,,181,train,26414840,26414840,2112482400
f2379_68,232,,164,train,26414840,26414840,1848422100
f1775_42,232,,177,train,26414840,26414840,1980452250
f3519_18,232,,144,train,26414840,26414840,1584361800
f0850_30,232,,329,train,26414840,26414840,3828874350
f0345_23,232,,257,train,26414840,26414840,3036693450
f0938_10,232,,399,train,26414840,26414840,4621055250
f2526_71,232,,172,train,26414840,26414840,1980452250
f1322_16,232,,164,train,26414840,26414840,1848422100
f1997_00,232,,123,train,26414840,26414840,1452331650
f1989_45,232,,124,train,26414840,26414840,1452331650
f1216_32,232,,319,train,26414840,26414840,3696844200
f3855_47,232,,161,train,26414840,26414840,1848422100
f0634_01,232,,342,train,26414840,26414840,3960904500
f2102_52,232,,165,train,26414840,26414840,1848422100
f4027_34,232,,166,train,26414840,26414840,1848422100
f3853_22,232,,173,train,26414840,26414840,1980452250
f1252_21,232,,206,train,26414840,26414840,2376542700
f0032_27,232,,279,train,26414840,26414840,3300753750
f1656_24,232,,164,train,26414840,26414840,1848422100
f1881_37,232,,140,train,26414840,26414840,1584361800
f1874_36,232,,133,train,26414840,26414840,1452331650
f2378_69,232,,166,train,26414840,26414840,1848422100
f3966_01,232,,175,train,26414840,26414840,1980452250
f1799_27,232,,178,train,26414840,26414840,2112482400
f3175_03,232,,148,train,26414840,26414840,1716391950
f0092_16,232,,383,train,26414840,26414840,4489025100
f0566_02,232,,298,train,26414840,26414840,3432783900
f0473_21,232,,415,train,26414840,26414840,4885115550
f1736_04,232,,150,train,26414840,26414840,1716391950
f0380_37,232,,345,train,26414840,26414840,4092934650
f0607_27,232,,345,train,26414840,26414840,4092934650
f1030_04,232,,197,train,26414840,26414840,2244512550
f1535_20,232,,156,train,26414840,26414840,1848422100
f0727_27,232,,334,train,26414840,26414840,3960904500
f0488_39,232,,386,train,26414840,26414840,4489025100
f0700_20,233,,373,train,26414840,26414840,4356994950
f4027_34,233,,166,train,26414840,26414840,1848422100
f0986_02,233,,181,train,26414840,26414840,2112482400
f1024_46,233,,365,train,26414840,26414840,4224964800
f2526_71,233,,172,train,26414840,26414840,1980452250
f2217_71,233,,181,train,26414840,26414840,2112482400
f0513_18,233,,361,train,26414840,26414840,4224964800
f2372_55,233,,163,train,26414840,26414840,1848422100
f2379_68,233,,164,train,26414840,26414840,1848422100
f1030_04,233,,197,train,26414840,26414840,2244512550
f0880_16,233,,293,train,26414840,26414840,3432783900
f3175_03,233,,148,train,26414840,26414840,1716391950
f0085_01,233,,370,train,26414840,26414840,4356994950
f0153_35,233,,345,train,26414840,26414840,4092934650
f1989_45,233,,124,train,26414840,26414840,1452331650
f0475_47,233,,272,train,26414840,26414840,3168723600
f3133_33,233,,182,train,26414840,26414840,2112482400
f2437_50,233,,166,train,26414840,26414840,1848422100
f0256_08,233,,423,train,26414840,26414840,5017145700
f1535_20,233,,156,train,26414840,26414840,1848422100
f1141_12,233,,283,train,26414840,26414840,3300753750
f1563_24,233,,146,train,26414840,26414840,1716391950
f3258_46,233,,178,train,26414840,26414840,2112482400
f4079_43,233,,152,train,26414840,26414840,1716391950
f1262_42,233,,271,train,26414840,26414840,3168723600
f1736_04,233,,150,train,26414840,26414840,1716391950
f3105_03,233,,165,train,26414840,26414840,1848422100
f3623_42,233,,159,train,26414840,26414840,1848422100
f0473_21,233,,415,train,26414840,26414840,4885115550
f0727_27,233,,334,train,26414840,26414840,3960904500
f2339_76,233,,176,train,26414840,26414840,1980452250
f0070_14,233,,396,train,26414840,26414840,4621055250
f1230_10,233,,269,train,26414840,26414840,3168723600
f0634_01,233,,342,train,26414840,26414840,3960904500
f3659_25,233,,162,train,26414840,26414840,1848422100
f1963_27,234,,178,train,26414840,26414840,2112482400
f0056_01,234,,344,train,26414840,26414840,3960904500
f1030_04,234,,197,train,26414840,26414840,2244512550
f3367_07,234,,178,train,26414840,26414840,2112482400
f1883_03,234,,163,train,26414840,26414840,1848422100
f0276_07,234,,357,train,26414840,26414840,4224964800
f1351_29,234,,274,train,26414840,26414840,3168723600
f0043_10,234,,331,train,26414840,26414840,3828874350
f0479_35,234,,366,train,26414840,26414840,4224964800
f3170_08,234,,177,train,26414840,26414840,1980452250
f0986_02,234,,181,train,26414840,26414840,2112482400
f1879_44,234,,147,train,26414840,26414840,1716391950
f4022_12,234,,135,train,26414840,26414840,1584361800
f3549_47,234,,152,train,26414840,26414840,1716391950
f2101_62,234,,149,train,26414840,26414840,1716391950
f2437_50,234,,166,train,26414840,26414840,1848422100
f2294_71,234,,171,train,26414840,26414840,1980452250
f3571_20,234,,154,train,26414840,26414840,1716391950
f2252_75,234,,162,train,26414840,26414840,1848422100
f1721_26,234,,176,train,26414840,26414840,1980452250
f1799_27,234,,178,train,26414840,26414840,2112482400
f2455_72,234,,173,train,26414840,26414840,1980452250
f0689_06,234,,270,train,26414840,26414840,3168723600
f2350_98,234,,168,train,26414840,26414840,1980452250
f1881_37,234,,140,train,26414840,26414840,1584361800
f0879_35,234,,194,train,26414840,26414840,2244512550
f3514_20,234,,178,train,26414840,26414840,2112482400
f0475_47,234,,272,train,26414840,26414840,3168723600
f1262_42,234,,271,train,26414840,26414840,3168723600
f1221_17,234,,138,train,26414840,26414840,1584361800
f3659_25,234,,162,train,26414840,26414840,1848422100
f0727_27,234,,334,train,26414840,26414840,3960904500
f3693_03,234,,163,train,26414840,26414840,1848422100
f2471_82,234,,163,train,26414840,26414840,1848422100
f0607_27,234,,345,train,26414840,26414840,4092934650
f3170_08,235,,177,train,26414840,26414840,1980452250
f0262_15,235,,378,train,26414840,26414840,4489025100
f3966_01,235,,175,train,26414840,26414840,1980452250
f0153_35,235,,345,train,26414840,26414840,4092934650
f1218_35,235,,273,train,26414840,26414840,3168723600
f3623_42,235,,159,train,26414840,26414840,1848422100
f1090_13,235,,230,train,26414840,26414840,2640603000
f3732_30,235,,179,train,26414840,26414840,2112482400
f3614_06,235,,176,train,26414840,26414840,1980452250
f4079_43,235,,152,train,26414840,26414840,1716391950
f1351_29,235,,274,train,26414840,26414840,3168723600
f0986_02,235,,181,train,26414840,26414840,2112482400
f0358_32,235,,357,train,26414840,26414840,4224964800
f3258_46,235,,178,train,26414840,26414840,2112482400
f3853_22,235,,173,train,26414840,26414840,1980452250
f0085_01,235,,370,train,26414840,26414840,4356994950
f0979_22,235,,239,train,26414840,26414840,2772633150
f2453_70,235,,173,train,26414840,26414840,1980452250
f0814_03,235,,382,train,26414840,26414840,4489025100
f2101_62,235,,149,train,26414840,26414840,1716391950
f1880_06,235,,146,train,26414840,26414840,1716391950
f3748_29,235,,175,train,26414840,26414840,1980452250
f1030_04,235,,197,train,26414840,26414840,2244512550
f1589_38,235,,166,train,26414840,26414840,1848422100
f1317_00,235,,237,train,26414840,26414840,2772633150
f3290_01,235,,182,train,26414840,26414840,2112482400
f0256_08,235,,423,train,26414840,26414840,5017145700
f4027_34,235,,166,train,26414840,26414840,1848422100
f3250_14,235,,178,train,26414840,26414840,2112482400
f1926_49,235,,154,train,26414840,26414840,1716391950
f3412_27,235,,166,train,26414840,26414840,1848422100
f0678_26,235,,306,train,26414840,26414840,3564814050
f0901_39,235,,364,train,26414840,26414840,4224964800
f3961_03,235,,169,train,26414840,26414840,1980452250
f3866_43,235,,148,train,26414840,26414840,1716391950
f0879_35,236,,194,train,26414840,26414840,2244512550
f2252_75,236,,162,train,26414840,26414840,1848422100
f3316_22,236,,167,train,26414840,26414840,1980452250
f4022_12,236,,135,train,26414840,26414840,1584361800
f2455_72,236,,173,train,26414840,26414840,1980452250
f3170_08,236,,177,train,26414840,26414840,1980452250
f0473_21,236,,415,train,26414840,26414840,4885115550
f0850_30,236,,329,train,26414840,26414840,3828874350
f2339_76,236,,176,train,26414840,26414840,1980452250
f0718_13,236,,336,train,26414840,26414840,3960904500
f0678_26,236,,306,train,26414840,26414840,3564814050
f3659_25,236,,162,train,26414840,26414840,1848422100
f1024_46,236,,365,train,26414840,26414840,4224964800
f0032_27,236,,279,train,26414840,26414840,3300753750
f3258_46,236,,178,train,26414840,26414840,2112482400
f1322_16,236,,164,train,26414840,26414840,1848422100
f1141_12,236,,283,train,26414840,26414840,3300753750
f2117_54,236,,151,train,26414840,26414840,1716391950
f1221_17,236,,138,train,26414840,26414840,1584361800
f3748_29,236,,175,train,26414840,26414840,1980452250
f1031_37,236,,365,train,26414840,26414840,4224964800
f0814_03,236,,382,train,26414840,26414840,4489025100
f1030_04,236,,197,train,26414840,26414840,2244512550
f3412_27,236,,166,train,26414840,26414840,1848422100
f1317_00,236,,237,train,26414840,26414840,2772633150
f3623_42,236,,159,train,26414840,26414840,1848422100
f0899_05,236,,317,train,26414840,26414840,3696844200
f0092_16,236,,383,train,26414840,26414840,4489025100
f2437_50,236,,166,train,26414840,26414840,1848422100
f1252_21,236,,206,train,26414840,26414840,2376542700
f0071_21,236,,301,train,26414840,26414840,3564814050
f3147_41,236,,181,train,26414840,26414840,2112482400
f1528_18,236,,176,train,26414840,26414840,1980452250
f3217_28,236,,181,train,26414840,26414840,2112482400
f1775_42,236,,177,train,26414840,26414840,1980452250
f2526_71,237,,172,train,26414840,26414840,1980452250
f3113_40,237,,171,train,26414840,26414840,1980452250
f3698_01,237,,166,train,26414840,26414840,1848422100
f3250_14,237,,178,train,26414840,26414840,2112482400
f3623_42,237,,159,train,26414840,26414840,1848422100
f1922_38,237,,153,train,26414840,26414840,1716391950
f0384_36,237,,384,train,26414840,26414840,4489025100
f1760_27,237,,159,train,26414840,26414840,1848422100
f1039_40,237,,330,train,26414840,26414840,3828874350
f3866_43,237,,148,train,26414840,26414840,1716391950
f4038_15,237,,166,train,26414840,26414840,1848422100
f0358_32,237,,357,train,26414840,26414840,4224964800
f1438_26,237,,114,train,26414840,26414840,1320301500
f0566_02,237,,298,train,26414840,26414840,3432783900
f1736_04,237,,150,train,26414840,26414840,1716391950
f3853_22,237,,173,train,26414840,26414840,1980452250
f1997_00,237,,123,train,26414840,26414840,1452331650
f2553_92,237,,145,train,26414840,26414840,1716391950
f2454_73,237,,177,train,26414840,26414840,1980452250
f4079_43,237,,152,train,26414840,26414840,1716391950
f1881_37,237,,140,train,26414840,26414840,1584361800
f0262_15,237,,378,train,26414840,26414840,4489025100
f0938_10,237,,399,train,26414840,26414840,4621055250
f1336_30,237,,262,train,26414840,26414840,3036693450
f1121_47,237,,238,train,26414840,26414840,2772633150
f1262_42,237,,271,train,26414840,26414840,3168723600
f3748_29,237,,175,train,26414840,26414840,1980452250
f1351_29,237,,274,train,26414840,26414840,3168723600
f1024_46,237,,365,train,26414840,26414840,4224964800
f0745_35,237,,401,train,26414840,26414840,4753085400
f1656_24,237,,164,train,26414840,26414840,1848422100
f3659_25,237,,162,train,26414840,26414840,1848422100
f1797_27,237,,146,train,26414840,26414840,1716391950
f0718_13,237,,336,train,26414840,26414840,3960904500
f3290_01,237,,182,train,26414840,26414840,2112482400
f0513_18,238,,361,train,26414840,26414840,4224964800
f1002_33,238,,194,train,26414840,26414840,2244512550
f3748_29,238,,175,train,26414840,26414840,1980452250
f0901_39,238,,364,train,26414840,26414840,4224964800
f2526_71,238,,172,train,26414840,26414840,1980452250
f3258_46,238,,178,train,26414840,26414840,2112482400
f4038_15,238,,166,train,26414840,26414840,1848422100
f3316_22,238,,167,train,26414840,26414840,1980452250
f1989_45,238,,124,train,26414840,26414840,1452331650
f0276_07,238,,357,train,26414840,26414840,4224964800
f2252_75,238,,162,train,26414840,26414840,1848422100
f1258_19,238,,214,train,26414840,26414840,2508572850
f0262_15,238,,378,train,26414840,26414840,4489025100
f2379_68,238,,164,train,26414840,26414840,1848422100
f1879_44,238,,147,train,26414840,26414840,1716391950
f2438_76,238,,164,train,26414840,26414840,1848422100
f1535_20,238,,156,train,26414840,26414840,1848422100
f3961_03,238,,169,train,26414840,26414840,1980452250
f3698_01,238,,166,train,26414840,26414840,1848422100
f0256_08,238,,423,train,26414840,26414840,5017145700
f2455_72,238,,173,train,26414840,26414840,1980452250
f4027_34,238,,166,train,26414840,26414840,1848422100
f1775_42,238,,177,train,26414840,26414840,1980452250
f4022_12,238,,135,train,26414840,26414840,1584361800
f3297_22,238,,175,train,26414840,26414840,1980452250
f2117_54,238,,151,train,26414840,26414840,1716391950
f3732_30,238,,179,train,26414840,26414840,2112482400
f0700_20,238,,373,train,26414840,26414840,4356994950
f3853_22,238,,173,train,26414840,26414840,1980452250
f2553_92,238,,145,train,26414840,26414840,1716391950
f0745_35,238,,401,train,26414840,26414840,4753085400
f1997_00,238,,123,train,26414840,26414840,1452331650
f1498_08,238,,234,train,26414840,26414840,2772633150
f0475_47,238,,272,train,26414840,26414840,3168723600
f0570_31,238,,369,train,26414840,26414840,4356994950
f2550_79,239,,163,train,26414840,26414840,1848422100
f3316_22,239,,167,train,26414840,26414840,1980452250
f2379_68,239,,164,train,26414840,26414840,1848422100
f1296_02,239,,228,train,26414840,26414840,2640603000
f1799_27,239,,178,train,26414840,26414840,2112482400
f1528_18,239,,176,train,26414840,26414840,1980452250
f2438_76,239,,164,train,26414840,26414840,1848422100
f3119_39,239,,166,train,26414840,26414840,1848422100
f0566_02,239,,298,train,26414840,26414840,3432783900
f1760_27,239,,159,train,26414840,26414840,1848422100
f3687_48,239,,173,train,26414840,26414840,1980452250
f1218_35,239,,273,train,26414840,26414840,3168723600
f0899_05,239,,317,train,26414840,26414840,3696844200
f0256_08,239,,423,train,26414840,26414840,5017145700
f3175_03,239,,148,train,26414840,26414840,1716391950
f3367_07,239,,178,train,26414840,26414840,2112482400
f0577_19,239,,367,train,26414840,26414840,4356994950
f2117_54,239,,151,train,26414840,26414840,1716391950
f1997_00,239,,123,train,26414840,26414840,1452331650
f1721_26,239,,176,train,26414840,26414840,1980452250
f3693_03,239,,163,train,26414840,26414840,1848422100
f3853_22,239,,173,train,26414840,26414840,1980452250
f0267_24,239,,393,train,26414840,26414840,4621055250
f1656_24,239,,164,train,26414840,26414840,1848422100
f0276_07,239,,357,train,26414840,26414840,4224964800
f1141_12,239,,283,train,26414840,26414840,3300753750
f4042_33,239,,167,train,26414840,26414840,1980452250
f1498_08,239,,234,train,26414840,26414840,2772633150
f3868_35,239,,173,train,26414840,26414840,1980452250
f3855_47,239,,161,train,26414840,26414840,1848422100
f0188_36,239,,316,train,26414840,26414840,3696844200
f0628_05,239,,231,train,26414840,26414840,2640603000
f0938_10,239,,399,train,26414840,26414840,4621055250
f3408_47,239,,173,train,26414840,26414840,1980452250
f0660_10,239,,397,train,26414840,26414840,4621055250
f3408_47,240,,173,train,26414840,26414840,1980452250
f2014_07,240,,165,train,26414840,26414840,1848422100
f1736_04,240,,150,train,26414840,26414840,1716391950
f1913_37,240,,144,train,26414840,26414840,1584361800
f1322_16,240,,164,train,26414840,26414840,1848422100
f0938_10,240,,399,train,26414840,26414840,4621055250
f3657_40,240,,174,train,26414840,26414840,1980452250
f0745_35,240,,401,train,26414840,26414840,4753085400
f1090_13,240,,230,train,26414840,26414840,2640603000
f2117_54,240,,151,train,26414840,26414840,1716391950
f0479_35,240,,366,train,26414840,26414840,4224964800
f1351_29,240,,274,train,26414840,26414840,3168723600
f1880_06,240,,146,train,26414840,26414840,1716391950
f2339_76,240,,176,train,26414840,26414840,1980452250
f4018_10,240,,182,train,26414840,26414840,2112482400
f0901_39,240,,364,train,26414840,26414840,4224964800
f0475_47,240,,272,train,26414840,26414840,3168723600
f0267_24,240,,393,train,26414840,26414840,4621055250
f2340_80,240,,179,train,26414840,26414840,2112482400
f1428_25,240,,320,train,26414840,26414840,3696844200
f2484_76,240,,176,train,26414840,26414840,1980452250
f2553_92,240,,145,train,26414840,26414840,1716391950
f0899_05,240,,317,train,26414840,26414840,3696844200
f2454_73,240,,177,train,26414840,26414840,1980452250
f0473_21,240,,415,train,26414840,26414840,4885115550
f3345_12,240,,181,train,26414840,26414840,2112482400
f0577_19,240,,367,train,26414840,26414840,4356994950
f2405_90,240,,170,train,26414840,26414840,1980452250
f0719_05,240,,283,train,26414840,26414840,3300753750
f1589_38,240,,166,train,26414840,26414840,1848422100
f3641_13,240,,150,train,26414840,26414840,1716391950
f2455_72,240,,173,train,26414840,26414840,1980452250
f2550_79,240,,163,train,26414840,26414840,1848422100
f1989_45,240,,124,train,26414840,26414840,1452331650
f0256_08,240,,423,train,26414840,26414840,5017145700
f2566_51,241,,178,train,26414840,26414840,2112482400
f3966_01,241,,175,train,26414840,26414840,1980452250
f4027_34,241,,166,train,26414840,26414840,1848422100
f3113_40,241,,171,train,26414840,26414840,1980452250
f1874_36,241,,133,train,26414840,26414840,1452331650
f1773_18,241,,158,train,26414840,26414840,1848422100
f1221_17,241,,138,train,26414840,26414840,1584361800
f2484_76,241,,176,train,26414840,26414840,1980452250
f0473_21,241,,415,train,26414840,26414840,4885115550
f0745_35,241,,401,train,26414840,26414840,4753085400
f0071_21,241,,301,train,26414840,26414840,3564814050
